DATE,TIME,WT,SC,pH,DO mg/L,DO %sat
8/15/11,15:00:00,22.4,93,7.3,-3.5,-40
8/15/11,15:15:00,22.6,93,7.3,-3.5,-41
8/15/11,15:30:00,22.9,93,7.3,-3.6,-41
8/15/11,15:45:00,23.1,92,7.3,-3.5,-41
8/15/11,16:00:00,23.2,92,7.3,-3.6,-43
8/15/11,16:15:00,23.4,92,7.3,-3.7,-44
8/15/11,16:30:00,23.5,92,7.4,-3.7,-44
8/15/11,16:45:00,23.6,92,7.4,-3.7,-43
8/15/11,17:00:00,23.6,92,7.4,-3.6,-43
8/15/11,17:15:00,23.7,92,7.4,-3.6,-42
8/15/11,17:30:00,23.8,92,7.4,-3.6,-43
8/15/11,17:45:00,23.7,92,7.4,-3.6,-43
8/15/11,18:00:00,23.7,92,7.4,-3.6,-43
8/15/11,18:15:00,23.6,93,7.4,-3.6,-43
8/15/11,18:30:00,23.6,93,7.4,-3.6,-42
8/15/11,18:45:00,23.6,93,7.4,-3.7,-43
8/15/11,19:00:00,23.5,93,7.4,-3.6,-43
8/15/11,19:15:00,23.5,93,7.4,-3.6,-42
8/15/11,19:30:00,23.4,93,7.4,-3.6,-42
8/15/11,19:45:00,23.3,94,7.4,-3.6,-42
8/15/11,20:00:00,23.1,94,7.4,-3.6,-42
8/15/11,20:15:00,23,94,7.4,-3.5,-41
8/15/11,20:30:00,22.8,94,7.3,-3.5,-40
8/15/11,20:45:00,22.7,95,7.3,-3.4,-40
8/15/11,21:00:00,22.5,95,7.3,-3.4,-40
8/15/11,21:15:00,22.4,95,7.3,-3.4,-39
8/15/11,21:30:00,22.1,96,7.3,-3.4,-39
8/15/11,21:45:00,21.9,96,7.3,-3.3,-38
8/15/11,22:00:00,21.8,96,7.3,-3.3,-38
8/15/11,22:15:00,21.6,96,7.3,-3.3,-37
8/15/11,22:30:00,21.4,96,7.3,-3.2,-36
8/15/11,22:45:00,21.2,96,7.3,-3.2,-36
8/15/11,23:00:00,20.9,97,7.3,-3,-34
8/15/11,23:15:00,20.8,97,7.3,-3,-34
8/15/11,23:30:00,20.5,97,7.2,-3,-34
8/15/11,23:45:00,20.3,97,7.2,-3,-34
8/16/11,0:00:00,20.1,97,7.2,-3,-33
8/16/11,0:15:00,19.9,98,7.2,-3,-33
8/16/11,0:30:00,19.7,98,7.2,-2.9,-32
8/16/11,0:45:00,19.5,98,7.2,-2.9,-32
8/16/11,1:00:00,19.3,98,7.2,-2.9,-32
8/16/11,1:15:00,19.1,98,7.2,-2.9,-31
8/16/11,1:30:00,19,98,7.2,-2.9,-31
8/16/11,1:45:00,18.8,98,7.2,-2.9,-31
8/16/11,2:00:00,18.6,99,7.2,-3,-32
8/16/11,2:15:00,18.5,99,7.2,-3.1,-33
8/16/11,2:30:00,18.4,99,7.2,-3,-32
8/16/11,2:45:00,18.2,99,7.2,-3,-32
8/16/11,3:00:00,18.1,99,7.2,-3,-32
8/16/11,3:15:00,18,99,7.2,-3,-32
8/16/11,3:30:00,17.9,99,7.1,-3,-32
8/16/11,3:45:00,17.8,99,7.1,-2.9,-31
8/16/11,4:00:00,17.7,99,7.1,-2.9,-31
8/16/11,4:15:00,17.6,99,7.1,-3,-31
8/16/11,4:30:00,17.6,99,7.1,-2.9,-31
8/16/11,4:45:00,17.5,99,7.1,-2.9,-30
8/16/11,5:00:00,17.4,99,7.1,-2.9,-30
8/16/11,5:15:00,17.3,98,7.1,-2.9,-31
8/16/11,5:30:00,17.2,98,7.1,-2.9,-30
8/16/11,5:45:00,17.2,98,7.1,-2.9,-30
8/16/11,6:00:00,17.1,98,7.1,-2.9,-30
8/16/11,6:15:00,17,98,7.1,-2.9,-30
8/16/11,6:30:00,17,98,7.1,-2.9,-30
8/16/11,6:45:00,16.9,98,7.1,-2.9,-30
8/16/11,7:00:00,16.9,98,7.1,-2.8,-29
8/16/11,7:15:00,16.8,98,7.1,-2.9,-29
8/16/11,7:30:00,16.8,98,7.1,-2.8,-29
8/16/11,7:45:00,16.8,98,7.1,-2.8,-29
8/16/11,8:00:00,16.8,98,7.1,-2.8,-29
8/16/11,8:15:00,16.7,98,7.1,-2.8,-29
8/16/11,8:30:00,16.8,98,7.1,-2.8,-29
8/16/11,8:45:00,16.8,98,7.1,-2.8,-29
8/16/11,9:00:00,17,98,7.1,-2.8,-29
8/16/11,9:15:00,17.1,98,7.1,-2.8,-29
8/16/11,9:30:00,17.3,98,7.1,-2.8,-29
8/16/11,9:45:00,17.6,98,7.1,-2.8,-30
8/16/11,10:00:00,17.8,98,7.1,-2.9,-30
8/16/11,10:15:00,18,97,7.1,-2.9,-31
8/16/11,10:30:00,18.3,97,7.1,-2.9,-31
8/16/11,10:45:00,18.6,97,7.1,-3,-32
8/16/11,11:00:00,18.8,97,7.1,-3,-32
8/16/11,11:15:00,18.9,97,7.1,-3,-33
8/16/11,11:30:00,19.2,97,7.2,-3.1,-34
8/16/11,11:45:00,19.4,96,7.2,-3.1,-34
8/16/11,12:00:00,19.7,96,7.2,-3.2,-35
8/16/11,12:15:00,19.9,96,7.2,-3.2,-35
8/16/11,12:30:00,20.1,96,7.2,-3.2,-36
8/16/11,12:45:00,20.3,95,7.2,-3.2,-36
8/16/11,13:00:00,20.7,95,7.2,-3.2,-36
8/16/11,13:15:00,20.9,95,7.2,-3.2,-36
8/16/11,13:30:00,21.1,95,7.3,-3.2,-36
8/16/11,13:45:00,21.3,95,7.3,-3.3,-37
8/16/11,14:00:00,21.6,95,7.3,-3.4,-38
8/16/11,14:15:00,21.7,94,7.3,-3.4,-38
8/16/11,14:30:00,21.9,94,7.3,-3.4,-39
8/16/11,14:45:00,22.2,94,7.3,-3.5,-40
8/16/11,15:00:00,22.3,94,7.3,-3.5,-40
8/16/11,15:15:00,22.6,94,7.4,-3.4,-40
8/16/11,15:30:00,22.8,93,7.4,-3.5,-40
8/16/11,15:45:00,23,93,7.4,-3.5,-41
8/16/11,16:00:00,23.1,93,7.4,-3.5,-41
8/16/11,16:15:00,23.2,93,7.4,-3.5,-41
8/16/11,16:30:00,23.3,93,7.4,-3.5,-41
8/16/11,16:45:00,23.4,93,7.4,-6.3,-74
8/16/11,17:00:00,23.4,92,7.4,-4.2,-49
8/16/11,17:15:00,23.5,93,7.4,-3.9,-46
8/16/11,17:30:00,23.5,93,7.4,-3.7,-44
8/16/11,17:45:00,23.5,93,7.4,-3.6,-43
8/16/11,18:00:00,23.4,93,7.4,-3.5,-42
8/16/11,18:15:00,23.4,93,7.4,-3.5,-41
8/16/11,18:30:00,23.4,94,7.4,-3.5,-41
8/16/11,18:45:00,23.3,94,7.4,-3.5,-41
8/16/11,19:00:00,23.3,94,7.4,-3.5,-40
8/16/11,19:15:00,23.2,94,7.4,-3.4,-40
8/16/11,19:30:00,23.1,94,7.4,-3.3,-39
8/16/11,19:45:00,23,95,7.4,-3.3,-38
8/16/11,20:00:00,22.9,95,7.4,-2.9,-34
8/16/11,20:15:00,22.8,95,7.4,-3.1,-36
8/16/11,20:30:00,22.7,96,7.4,-3,-35
8/16/11,20:45:00,22.5,96,7.4,-3.3,-38
8/16/11,21:00:00,22.4,96,7.4,-3.1,-36
8/16/11,21:15:00,22.2,97,7.3,-3,-35
8/16/11,21:30:00,22.1,97,7.3,-3.5,-40
8/16/11,21:45:00,22,97,7.3,-3.1,-36
8/16/11,22:00:00,21.8,97,7.3,-3.1,-35
8/16/11,22:15:00,21.7,98,7.3,-3.1,-35
8/16/11,22:30:00,21.5,98,7.3,-3,-34
8/16/11,22:45:00,21.4,98,7.3,-3.2,-36
8/16/11,23:00:00,21.2,98,7.3,-3.2,-36
8/16/11,23:15:00,21.1,98,7.3,-3.7,-42
8/16/11,23:30:00,20.9,98,7.3,-3.5,-39
8/16/11,23:45:00,20.8,98,7.3,-3.3,-37
8/17/11,0:00:00,20.6,98,7.2,-3.3,-37
8/17/11,0:15:00,20.5,99,7.2,-3.2,-36
8/17/11,0:30:00,20.3,99,7.2,-3.2,-35
8/17/11,0:45:00,20.2,99,7.2,-3.1,-35
8/17/11,1:00:00,20.1,99,7.2,-3.1,-34
8/17/11,1:15:00,19.9,100,7.2,-3.2,-35
8/17/11,1:30:00,19.8,100,7.2,-3.1,-34
8/17/11,1:45:00,19.7,100,7.2,-3,-33
8/17/11,2:00:00,19.6,100,7.2,-3,-33
8/17/11,2:15:00,19.4,100,7.1,-3,-32
8/17/11,2:30:00,19.3,100,7.1,-3,-32
8/17/11,2:45:00,19.2,100,7.1,-3,-32
8/17/11,3:00:00,19.1,100,7.1,-2.9,-31
8/17/11,3:15:00,19,100,7.1,-2.9,-31
8/17/11,3:30:00,18.9,100,7.1,-2.9,-32
8/17/11,3:45:00,18.8,100,7.1,-2.9,-31
8/17/11,4:00:00,18.8,100,7.1,-2.9,-31
8/17/11,4:15:00,18.7,100,7.1,-2.9,-31
8/17/11,4:30:00,18.6,100,7.1,-2.8,-30
8/17/11,4:45:00,18.5,100,7.1,-2.8,-30
8/17/11,5:00:00,18.4,100,7.1,-2.8,-30
8/17/11,5:15:00,18.4,100,7.1,-2.8,-30
8/17/11,5:30:00,18.3,100,7.1,-2.8,-30
8/17/11,5:45:00,18.2,100,7.1,-2.8,-29
8/17/11,6:00:00,18.2,99,7.1,-2.8,-29
8/17/11,6:15:00,18.1,99,7.1,-2.8,-30
8/17/11,6:30:00,18.1,99,7.1,-2.8,-29
8/17/11,6:45:00,18,99,7.1,-2.8,-29
8/17/11,7:00:00,18,99,7.1,-2.7,-29
8/17/11,7:15:00,17.9,99,7.1,-2.7,-29
8/17/11,7:30:00,17.9,99,7.1,-2.6,-28
8/17/11,7:45:00,17.9,99,7.1,-2.5,-26
8/17/11,8:00:00,17.9,99,7.1,-2.6,-28
8/17/11,8:15:00,17.9,99,7.1,-2.2,-24
8/17/11,8:30:00,17.9,99,7.1,-2.5,-27
8/17/11,8:45:00,17.8,99,7.1,-2.7,-29
8/17/11,9:00:00,17.9,99,7.1,-2.8,-29
8/17/11,9:15:00,18,99,7.1,-2.9,-31
8/17/11,9:30:00,18.1,99,7.1,-2.9,-30
8/17/11,9:45:00,18.3,99,7.1,-2.8,-30
8/17/11,10:00:00,18.4,99,7.1,-2.9,-31
8/17/11,10:15:00,18.7,99,7.1,-2.9,-31
8/17/11,10:30:00,18.9,99,7.1,-2.9,-31
8/17/11,10:45:00,19.1,99,7.1,-2.9,-32
8/17/11,11:00:00,19.4,98,7.1,-2.9,-32
8/17/11,11:15:00,19.6,98,7.2,-2.9,-32
8/17/11,11:30:00,19.8,98,7.2,-2.7,-30
8/17/11,11:45:00,20.1,98,7.2,-3,-33
8/17/11,12:00:00,20.3,98,7.2,-3,-33
8/17/11,12:15:00,20.6,97,7.2,-3,-33
8/17/11,12:30:00,20.8,97,7.2,-3.1,-35
8/17/11,12:45:00,21.1,97,7.2,-3.1,-35
8/17/11,13:00:00,21.3,97,7.3,-3.1,-35
8/17/11,13:15:00,21.5,97,7.3,-3.1,-35
8/17/11,13:30:00,21.8,96,7.3,-3.2,-36
8/17/11,13:45:00,22,96,7.3,-3.1,-35
8/17/11,14:00:00,22.2,96,7.3,-3.1,-36
8/17/11,14:15:00,22.4,96,7.3,-3.2,-36
8/17/11,14:30:00,22.6,96,7.4,-3.1,-36
8/17/11,14:45:00,22.8,96,7.4,-3.2,-37
8/17/11,15:00:00,22.9,95,7.4,-3.2,-37
8/17/11,15:15:00,23.1,95,7.4,-3.1,-36
8/17/11,15:30:00,23.3,95,7.4,-3.1,-37
8/17/11,15:45:00,23.4,95,7.4,-3.2,-37
8/17/11,16:00:00,23.5,95,7.4,-3.2,-38
8/17/11,16:15:00,23.5,95,7.4,-3.4,-40
8/17/11,16:30:00,23.5,95,7.5,-3.5,-41
8/17/11,16:45:00,23.5,94,7.5,-3.4,-40
8/17/11,17:00:00,23.5,94,7.5,-3.4,-40
8/17/11,17:15:00,23.5,94,7.5,-3.4,-40
8/17/11,17:30:00,23.4,95,7.5,-3.3,-39
8/17/11,17:45:00,23.4,95,7.5,-3.2,-38
8/17/11,18:00:00,23.2,95,7.5,-3.3,-38
8/17/11,18:15:00,23.2,95,7.5,-3.1,-37
8/17/11,18:30:00,23.1,95,7.5,-3.2,-37
8/17/11,18:45:00,23,95,7.4,-3.2,-38
8/17/11,19:00:00,22.9,95,7.4,-3.2,-37
8/17/11,19:15:00,22.8,95,7.4,-3.1,-36
8/17/11,19:30:00,22.7,96,7.4,-2,-24
8/17/11,19:45:00,22.5,96,7.4,-3.1,-35
8/17/11,20:00:00,22.3,96,7.4,-3,-35
8/17/11,20:15:00,22.2,96,7.4,-3.1,-35
8/17/11,20:30:00,22,96,7.4,-3,-34
8/17/11,20:45:00,21.8,97,7.4,-2.9,-33
8/17/11,21:00:00,21.6,97,7.4,-2.9,-32
8/17/11,21:15:00,21.4,97,7.4,-2.8,-31
8/17/11,21:30:00,21.2,97,7.4,-2.8,-32
8/17/11,21:45:00,21,97,7.3,-2.7,-30
8/17/11,22:00:00,20.8,98,7.3,-2.7,-30
8/17/11,22:15:00,20.5,98,7.3,-2.6,-30
8/17/11,22:30:00,20.3,98,7.3,-2.6,-29
8/17/11,22:45:00,20.1,98,7.3,-2.4,-27
8/17/11,23:00:00,19.9,98,7.3,-2.5,-28
8/17/11,23:15:00,19.7,99,7.3,-2.5,-28
8/17/11,23:30:00,19.4,99,7.3,-2.4,-26
8/17/11,23:45:00,19.2,99,7.3,-2.4,-26
8/18/11,0:00:00,19,99,7.3,-2.4,-26
8/18/11,0:15:00,18.8,99,7.3,-2.4,-26
8/18/11,0:30:00,18.6,100,7.2,-2.3,-25
8/18/11,0:45:00,18.3,100,7.2,-2.3,-24
8/18/11,1:00:00,18.1,100,7.2,-2.3,-24
8/18/11,1:15:00,17.9,100,7.2,-2.2,-24
8/18/11,1:30:00,17.7,100,7.2,-2.1,-22
8/18/11,1:45:00,17.5,100,7.2,-2.2,-23
8/18/11,2:00:00,17.3,101,7.2,-2.1,-22
8/18/11,2:15:00,17.2,101,7.2,-2,-21
8/18/11,2:30:00,17,101,7.2,-2.2,-23
8/18/11,2:45:00,16.8,101,7.2,-2.2,-22
8/18/11,3:00:00,16.7,101,7.2,-2.2,-23
8/18/11,3:15:00,16.5,101,7.2,-2.1,-22
8/18/11,3:30:00,16.4,101,7.2,-2.2,-23
8/18/11,3:45:00,16.3,101,7.2,-2.1,-22
8/18/11,4:00:00,16.1,101,7.2,-2.1,-21
8/18/11,4:15:00,16,101,7.2,-2.1,-21
8/18/11,4:30:00,15.9,101,7.2,-2.1,-21
8/18/11,4:45:00,15.8,101,7.2,-2.1,-21
8/18/11,5:00:00,15.6,101,7.2,-2.1,-21
8/18/11,5:15:00,15.5,101,7.2,-2.1,-21
8/18/11,5:30:00,15.4,101,7.2,-2.1,-21
8/18/11,5:45:00,15.3,100,7.2,-2,-20
8/18/11,6:00:00,15.2,100,7.2,-2,-20
8/18/11,6:15:00,15.1,100,7.2,-2,-20
8/18/11,6:30:00,15.1,100,7.2,-2,-20
8/18/11,6:45:00,15,100,7.2,-2.1,-20
8/18/11,7:00:00,14.9,100,7.2,-2.1,-20
8/18/11,7:15:00,14.8,100,7.2,-2.1,-20
8/18/11,7:30:00,14.8,100,7.2,-2,-20
8/18/11,7:45:00,14.8,100,7.2,-2.1,-21
8/18/11,8:00:00,14.7,100,7.2,0.1,0
8/18/11,8:15:00,14.7,100,7.2,-1.4,-14
8/18/11,8:30:00,14.8,100,7.2,-1.8,-18
8/18/11,8:45:00,14.8,100,7.2,-1.7,-17
8/18/11,9:00:00,14.9,100,7.2,-1.7,-17
8/18/11,9:15:00,15.1,100,7.2,-1.8,-17
8/18/11,9:30:00,15.3,100,7.2,-1.1,-11
8/18/11,9:45:00,15.5,100,7.2,-0.5,-4
8/18/11,10:00:00,15.7,100,7.2,1.1,11
8/18/11,10:15:00,16,99,7.2,-0.4,-4
8/18/11,10:30:00,16.3,99,7.2,-0.7,-7
8/18/11,10:45:00,16.6,100,7.2,-0.7,-7
8/18/11,11:00:00,16.9,100,7.2,-0.4,-4
8/18/11,11:15:00,17.2,99,7.2,-0.8,-8
8/18/11,11:30:00,17.5,99,7.2,-1.9,-20
8/18/11,11:45:00,17.8,99,7.2,-1.8,-19
8/18/11,12:00:00,18.2,99,7.2,-2,-21
8/18/11,12:15:00,18.5,99,7.2,-1.6,-17
8/18/11,12:30:00,18.8,98,7.2,-1.1,-12
8/18/11,12:45:00,19.1,98,7.2,-0.7,-7
8/18/11,13:00:00,19.5,98,7.2,-0.9,-9
8/18/11,13:15:00,19.9,98,7.3,-1.2,-13
8/18/11,13:30:00,20.2,97,7.3,-1,-11
8/18/11,13:45:00,20.5,97,7.3,-1.1,-13
8/18/11,14:00:00,20.8,97,7.3,-1.3,-15
8/18/11,14:15:00,21,97,7.3,-1.1,-13
8/18/11,14:30:00,21.3,97,7.3,-0.7,-8
8/18/11,14:45:00,21.4,97,7.3,-0.8,-8
8/18/11,15:00:00,21.6,97,7.3,-1.2,-13
8/18/11,15:15:00,21.8,97,7.4,-1.7,-19
8/18/11,15:30:00,22,97,7.4,-2,-23
8/18/11,15:45:00,22.2,96,7.4,-2.4,-27
8/18/11,16:00:00,22.4,96,7.4,-2.7,-32
8/18/11,16:15:00,22.6,96,7.4,-3.1,-36
8/18/11,16:30:00,22.6,96,7.4,-3.1,-36
8/18/11,16:45:00,22.7,96,7.4,-3.8,-44
8/18/11,17:00:00,22.7,96,7.4,-3.8,-44
8/18/11,17:15:00,22.8,96,7.4,-3.7,-43
8/18/11,17:30:00,22.8,96,7.4,-4.1,-47
8/18/11,17:45:00,22.7,96,7.4,-4.3,-50
8/18/11,18:00:00,22.7,96,7.4,-4.4,-51
8/18/11,18:15:00,22.7,96,7.4,-4.4,-51
8/18/11,18:30:00,22.7,96,7.4,-4.3,-50
8/18/11,18:45:00,22.6,96,7.4,-4.6,-53
8/18/11,19:00:00,22.6,96,7.4,-4.3,-50
8/18/11,19:15:00,22.5,96,7.4,-4.9,-56
8/18/11,19:30:00,22.4,96,7.4,-4.5,-52
8/18/11,19:45:00,22.3,97,7.4,-4.2,-48
8/18/11,20:00:00,22.2,97,7.4,-4,-46
8/18/11,20:15:00,22,97,7.4,-3.7,-42
8/18/11,20:30:00,21.9,98,7.4,-3.6,-41
8/18/11,20:45:00,21.7,98,7.4,-3.6,-41
8/18/11,21:00:00,21.6,98,7.4,-3.4,-39
8/18/11,21:15:00,21.4,98,7.4,-3.2,-37
8/18/11,21:30:00,21.2,99,7.4,-3.2,-36
8/18/11,21:45:00,21,99,7.4,-3.2,-36
8/18/11,22:00:00,20.8,99,7.3,-3.1,-35
8/18/11,22:15:00,20.6,100,7.3,-3.1,-35
8/18/11,22:30:00,20.4,100,7.3,-3.1,-34
8/18/11,22:45:00,20.2,100,7.3,-3,-33
8/18/11,23:00:00,20,100,7.3,-2.9,-32
8/18/11,23:15:00,19.8,100,7.3,-2.9,-32
8/18/11,23:30:00,19.6,100,7.3,-3,-33
8/18/11,23:45:00,19.4,100,7.3,-3,-32
8/19/11,0:00:00,19.2,101,7.3,-3.1,-33
8/19/11,0:15:00,19,101,7.3,-3.2,-35
8/19/11,0:30:00,18.8,101,7.3,-3.3,-35
8/19/11,0:45:00,18.6,101,7.3,-3.2,-35
8/19/11,1:00:00,18.4,101,7.3,-3.3,-35
8/19/11,1:15:00,18.2,102,7.3,-3.2,-34
8/19/11,1:30:00,18,102,7.3,-3.1,-33
8/19/11,1:45:00,17.8,102,7.2,-3.1,-33
8/19/11,2:00:00,17.6,102,7.2,-3,-31
8/19/11,2:15:00,17.5,102,7.2,-3,-32
8/19/11,2:30:00,17.4,102,7.2,-3.1,-33
8/19/11,2:45:00,17.2,103,7.2,-3.2,-34
8/19/11,3:00:00,17.1,103,7.2,-3.5,-37
8/19/11,3:15:00,17,103,7.2,-3.5,-36
8/19/11,3:30:00,16.9,103,7.2,-3.5,-36
8/19/11,3:45:00,16.8,103,7.2,-3.3,-34
8/19/11,4:00:00,16.6,103,7.2,-3.3,-34
8/19/11,4:15:00,16.6,103,7.2,-3.2,-32
8/19/11,4:30:00,16.5,102,7.2,-3.2,-32
8/19/11,4:45:00,16.4,102,7.2,-3.2,-32
8/19/11,5:00:00,16.3,102,7.2,-3,-30
8/19/11,5:15:00,16.3,102,7.2,-3,-30
8/19/11,5:30:00,16.2,102,7.2,-2.9,-29
8/19/11,5:45:00,16.2,102,7.2,-2.9,-29
8/19/11,6:00:00,16.1,102,7.2,-2.8,-28
8/19/11,6:15:00,16.1,102,7.2,-2.6,-27
8/19/11,6:30:00,16,102,7.2,-2.4,-24
8/19/11,6:45:00,16,102,7.2,-2.2,-22
8/19/11,7:00:00,16,102,7.2,-2.2,-22
8/19/11,7:15:00,16,102,7.2,-2.2,-22
8/19/11,7:30:00,15.9,102,7.2,-2.1,-22
8/19/11,7:45:00,15.9,102,7.2,-2.2,-22
8/19/11,8:00:00,15.9,101,7.2,-2,-20
8/19/11,8:15:00,15.9,101,7.2,-2,-21
8/19/11,8:30:00,15.9,101,7.2,-2.1,-21
8/19/11,8:45:00,15.9,101,7.2,-2.2,-22
8/19/11,9:00:00,15.9,101,7.2,-2,-20
8/24/11,10:31:00,18.2,93,7.1,6.4,68
8/24/11,10:46:00,18.5,93,7.1,6.7,71
8/24/11,11:01:00,18.7,93,7.1,6.9,74
8/24/11,11:16:00,18.9,93,7.1,7.1,76
8/24/11,11:31:00,19.2,93,7.2,7.3,79
8/24/11,11:46:00,19.4,93,7.2,7.4,81
8/24/11,12:01:00,19.6,92,7.2,7.6,83
8/24/11,12:16:00,19.9,92,7.2,7.8,86
8/24/11,12:31:00,20.1,92,7.2,8,88
8/24/11,12:46:00,20.3,92,7.2,8.1,90
8/24/11,13:01:00,20.5,92,7.2,8.2,92
8/24/11,13:16:00,20.7,92,7.3,8.4,94
8/24/11,13:31:00,20.9,92,7.3,8.5,95
8/24/11,13:46:00,21,92,7.3,8.6,96
8/24/11,14:01:00,21.2,92,7.3,8.7,98
8/24/11,14:16:00,21.2,92,7.3,8.7,98
8/24/11,14:31:00,21.1,92,7.3,8.7,98
8/24/11,14:46:00,21.1,92,7.3,8.7,98
8/24/11,15:01:00,21.3,91,7.4,8.8,99
8/24/11,15:16:00,21.3,91,7.4,8.8,99
8/24/11,15:31:00,21.2,91,7.4,8.7,98
8/24/11,15:46:00,21.1,91,7.4,8.7,97
8/24/11,16:01:00,21,91,7.4,8.6,96
8/24/11,16:16:00,20.9,91,7.4,8.5,96
8/24/11,16:31:00,20.9,91,7.4,8.5,95
8/24/11,16:46:00,20.8,92,7.4,8.5,95
8/24/11,17:01:00,20.7,92,7.4,8.4,93
8/24/11,17:16:00,20.6,92,7.4,8.3,92
8/24/11,17:31:00,20.4,92,7.4,8.2,90
8/24/11,17:46:00,20.3,92,7.4,8.1,89
8/24/11,18:01:00,20.2,92,7.3,8,88
8/24/11,18:16:00,20.1,92,7.3,7.9,87
8/24/11,18:31:00,20,92,7.3,7.8,85
8/24/11,18:46:00,19.8,92,7.3,7.6,84
8/24/11,19:01:00,19.7,93,7.3,7.5,82
8/24/11,19:16:00,19.6,93,7.3,7.4,81
8/24/11,19:31:00,19.5,93,7.3,7.3,79
8/24/11,19:46:00,19.3,93,7.3,7.2,78
8/24/11,20:01:00,19.2,93,7.3,7.1,76
8/24/11,20:16:00,19.1,93,7.3,7,75
8/24/11,20:31:00,18.9,93,7.3,6.8,74
8/24/11,20:46:00,18.8,94,7.2,6.8,72
8/24/11,21:01:00,18.7,94,7.2,6.7,71
8/24/11,21:16:00,18.6,94,7.2,6.6,70
8/24/11,21:31:00,18.5,94,7.2,6.5,69
8/24/11,21:46:00,18.3,94,7.2,6.4,68
8/24/11,22:01:00,18.2,94,7.2,6.3,67
8/24/11,22:16:00,18.1,94,7.2,6.2,66
8/24/11,22:31:00,18,94,7.2,6.2,65
8/24/11,22:46:00,17.9,95,7.2,6.1,64
8/24/11,23:01:00,17.8,95,7.2,6,64
8/24/11,23:16:00,17.7,95,7.2,6,63
8/24/11,23:31:00,17.6,95,7.2,5.9,62
8/24/11,23:46:00,17.5,95,7.2,5.8,61
8/25/11,0:01:00,17.4,95,7.2,5.8,60
8/25/11,0:16:00,17.3,95,7.2,5.7,60
8/25/11,0:31:00,17.2,95,7.2,5.7,59
8/25/11,0:46:00,17.1,95,7.2,5.6,58
8/25/11,1:01:00,17,95,7.2,5.6,58
8/25/11,1:16:00,17,95,7.1,5.5,57
8/25/11,1:31:00,16.9,95,7.1,5.5,57
8/25/11,1:46:00,16.8,95,7.1,5.5,57
8/25/11,2:01:00,16.8,95,7.1,5.5,56
8/25/11,2:16:00,16.7,95,7.1,5.4,56
8/25/11,2:31:00,16.6,95,7.1,5.4,56
8/25/11,2:46:00,16.5,95,7.1,5.4,55
8/25/11,3:01:00,16.5,95,7.1,5.4,55
8/25/11,3:16:00,16.4,95,7.1,5.4,55
8/25/11,3:31:00,16.3,95,7.1,5.4,55
8/25/11,3:46:00,16.2,95,7.1,5.4,55
8/25/11,4:01:00,16.1,95,7.1,5.4,54
8/25/11,4:16:00,16,95,7.1,5.4,54
8/25/11,4:31:00,16,95,7.1,5.3,54
8/25/11,4:46:00,15.9,96,7.1,5.3,54
8/25/11,5:01:00,15.8,96,7.1,5.3,54
8/25/11,5:16:00,15.7,96,7.1,5.4,54
8/25/11,5:31:00,15.6,96,7.1,5.4,54
8/25/11,5:46:00,15.5,96,7.1,5.3,54
8/25/11,6:01:00,15.4,96,7.1,5.4,54
8/25/11,6:16:00,15.3,96,7.1,5.4,54
8/25/11,6:31:00,15.2,96,7.1,5.4,54
8/25/11,6:46:00,15.2,96,7.1,5.4,54
8/25/11,7:01:00,15.1,96,7.1,5.5,54
8/25/11,7:16:00,15,96,7.1,5.5,54
8/25/11,7:31:00,14.9,96,7.1,5.5,54
8/25/11,7:46:00,14.9,96,7.1,5.5,55
8/25/11,8:01:00,14.8,96,7.1,5.6,55
8/25/11,8:16:00,14.8,95,7.1,5.6,55
8/25/11,8:31:00,14.8,95,7.1,5.7,56
8/25/11,8:46:00,14.9,95,7.1,5.7,57
8/25/11,9:01:00,14.9,95,7.1,5.8,58
8/25/11,9:16:00,15,95,7.1,5.9,58
8/25/11,9:31:00,15.2,95,7.2,6,60
8/25/11,9:46:00,15.4,95,7.2,6.1,61
8/25/11,10:01:00,15.6,95,7.2,6.3,63
8/25/11,10:16:00,15.9,95,7.2,6.4,65
8/25/11,10:31:00,16.1,95,7.2,6.6,67
8/25/11,10:46:00,16.3,95,7.2,6.8,69
8/25/11,11:01:00,16.6,95,7.2,7,72
8/25/11,11:16:00,16.8,94,7.2,7.1,73
8/25/11,11:31:00,17.1,95,7.2,7.3,76
8/25/11,11:46:00,17.4,94,7.2,7.5,78
8/25/11,12:01:00,17.6,94,7.2,7.7,80
8/25/11,12:16:00,17.9,94,7.2,7.8,83
8/25/11,12:31:00,18.2,94,7.2,8,85
8/25/11,12:46:00,18.5,94,7.2,8.2,87
8/25/11,13:01:00,18.8,94,7.2,8.3,89
8/25/11,13:16:00,19.1,94,7.2,8.4,91
8/25/11,13:31:00,19.4,94,7.3,8.5,92
8/25/11,13:46:00,19.6,94,7.3,8.7,94
8/25/11,14:01:00,19.9,94,7.3,8.8,96
8/25/11,14:16:00,20.1,93,7.3,8.8,97
8/25/11,14:31:00,20.4,93,7.3,8.9,99
8/25/11,14:46:00,20.6,93,7.3,9,100
8/25/11,15:01:00,20.8,93,7.3,9.1,101
8/25/11,15:16:00,20.9,93,7.3,9.1,102
8/25/11,15:31:00,21.1,93,7.3,9.1,102
8/25/11,15:46:00,21.2,93,7.3,9.1,103
8/25/11,16:01:00,21.4,93,7.3,9.1,103
